"method","minimum","q01","median","q99","maximum","raw_q01","raw_q99","raw_maximum","mean","effective_sample_fraction","fraction_truncated","scenario_id","replicate","seed"
"M11_combined_two_process_IIW_GEE",0.176986188440228,0.177003953139264,0.944573730365826,3.49132629386937,3.49172271303316,0.173033923338047,3.41374931891221,15.4237297608247,0.999381055634777,0.77200420202184,0.0199499232695259,"VD_B_N",9,20560009
"M12_oracle_combined_IIW_GEE",0.148754807514324,0.14877621311862,0.925085061368943,3.36470416029216,3.36898348116606,0.129925304995486,2.94253485739013,11.8042644241247,0.996072810102468,0.765050923876785,0.0199499232695259,"VD_B_N",9,20560009
"M9_single_process_IIW_GEE",0.217554032018786,0.217652947684522,0.914743619875194,3.13960678922385,3.14321509240224,0.216188808403176,3.12349037650858,10.8884723680245,0.999827388114491,0.790822310570701,0.0199474189375287,"VD_B_N",10,20560010
"M10_separate_two_process_IIW_GEE",0.181445386867503,0.181534753760728,0.922983852401963,3.48403967217512,3.486003605109,0.179123455283224,3.44139369788926,11.951626082624,0.999645678852998,0.766787460629049,0.0199474189375287,"VD_B_N",10,20560010
"M11_combined_two_process_IIW_GEE",0.188034574425387,0.188120788896316,0.928544196017433,3.36264789831069,3.36560970577564,0.18540814903473,3.31859961301316,11.951626082624,0.999612799096355,0.778038334749632,0.0199474189375287,"VD_B_N",10,20560010
"M12_oracle_combined_IIW_GEE",0.17248330899189,0.172644501957296,0.919948852654414,3.275085118769,3.27516176999973,0.154088742815739,2.92588055393324,10.8725407188157,0.996736987405037,0.775347615334602,0.0199474189375287,"VD_B_N",10,20560010
"M9_single_process_IIW_GEE",0.157346929162266,0.15784033178438,0.931153526839016,3.23729215564618,3.24171823378054,0.15637787197113,3.22175336771798,15.5956297792029,0.999825858516396,0.795812599935088,0.0200196914998359,"VD_B_N",11,20560011
"M10_separate_two_process_IIW_GEE",0.133104543621602,0.133104543621602,0.911370310684081,3.47004848210327,3.48029564080702,0.132093053564282,3.45384812563265,15.7561927130172,0.999784816102869,0.766872855617669,0.0199786675418444,"VD_B_N",11,20560011
"M11_combined_two_process_IIW_GEE",0.13349390659742,0.133882576608131,0.918866344867806,3.32195954301028,3.323405867825,0.132147950419329,3.28989753194571,11.7594904844796,0.999713780895351,0.777793121866744,0.0200196914998359,"VD_B_N",11,20560011
"M12_oracle_combined_IIW_GEE",0.127680299197167,0.128103564739494,0.936993289205538,3.16781315140318,3.17038750593482,0.116318261111874,2.88826047604791,9.50136391259389,0.997255037158162,0.793053045481415,0.0200196914998359,"VD_B_N",11,20560011
"M9_single_process_IIW_GEE",0.194021398282962,0.194381976732293,0.910839228758298,3.39647595723084,3.39821063016723,0.193230741754409,3.3843625832821,12.9709491410303,0.999880696176387,0.771197887508851,0.0200035720664404,"VD_B_N",12,20560012
"M10_separate_two_process_IIW_GEE",0.172233131838265,0.172397810420867,0.90392171387071,3.49449808881659,3.49768667324625,0.170704321931932,3.46663981264379,17.7298761385189,0.999738873051407,0.758088592993585,0.0200035720664404,"VD_B_N",12,20560012
"M11_combined_two_process_IIW_GEE",0.182655477954033,0.182687326193762,0.913136195543055,3.29895507178103,3.29895507178103,0.17991784625052,3.24951048849158,17.7298761385189,0.999556346920453,0.773953090347733,0.019958921235935,"VD_B_N",12,20560012
"M12_oracle_combined_IIW_GEE",0.160603967373673,0.160719389309361,0.913262551433212,3.44775198314792,3.44775198314792,0.149257737119038,3.20417775206647,16.5472578095193,0.997783552432313,0.762109016110143,0.019958921235935,"VD_B_N",12,20560012
"M9_single_process_IIW_GEE",0.209589463098002,0.209648736576415,0.91310019733943,3.19923279945191,3.20316506180079,0.208772316495251,3.19067657402277,13.0899829675183,0.999889136999649,0.788861903800557,0.0199783783783784,"VD_B_N",13,20560013
"M10_separate_two_process_IIW_GEE",0.180087231101415,0.180110872048815,0.905054507999455,3.40120429583991,3.40144281911952,0.178491818374795,3.37130906044432,17.2878215078793,0.999746828801951,0.770132008046635,0.0199783783783784,"VD_B_N",13,20560013
"M11_combined_two_process_IIW_GEE",0.183920116591206,0.1840480312941,0.908910806273635,3.29222596634558,3.29249584410141,0.182012947032716,3.25835413104843,17.2878215078793,0.999703211831923,0.778646438880524,0.0199351351351351,"VD_B_N",13,20560013
"M12_oracle_combined_IIW_GEE",0.166741403821846,0.166877369550613,0.917363716479483,3.31422554802175,3.31762406263173,0.151118311365579,3.00677417005789,15.6114444138864,0.997071741116735,0.774661133870462,0.0199783783783784,"VD_B_N",13,20560013
"M9_single_process_IIW_GEE",0.194834753196576,0.194939840107764,0.914562222817351,3.19214619290986,3.19434564887279,0.193632712288144,3.17463800389355,9.58203968149918,0.999825440864775,0.784754236767176,0.0199958342012081,"VD_B_N",14,20560014
"M10_separate_two_process_IIW_GEE",0.161730036439461,0.161850794560093,0.898029478030736,3.60458624408525,3.60794400640082,0.159748617631411,3.56374165370211,13.6431591364905,0.999651228302662,0.746664998042102,0.0199958342012081,"VD_B_N",14,20560014
"M11_combined_two_process_IIW_GEE",0.176981381637069,0.17699554417311,0.901647508470189,3.5025051650787,3.50509343582766,0.174585404730711,3.45764142223624,13.6431591364905,0.999614098242678,0.757379508353851,0.0199958342012081,"VD_B_N",14,20560014
"M12_oracle_combined_IIW_GEE",0.149007246987772,0.149295426229164,0.933219015158052,3.26984681685945,3.27245557863583,0.134390998037605,2.9514575977817,11.5586573873207,0.996941786403259,0.773861667935278,0.0199958342012081,"VD_B_N",14,20560014
"M9_single_process_IIW_GEE",0.198164728900596,0.198189250564203,0.911185144493353,3.31571673756128,3.31679446944685,0.196601173924704,3.29062437083503,9.47007482025921,0.999778357216119,0.777309475683094,0.020025866744545,"VD_B_N",15,20560015
"M10_separate_two_process_IIW_GEE",0.164325567524253,0.164351700358793,0.89550279409428,3.71466857072489,3.71466857072489,0.162985595907379,3.68437778563371,11.9931331724422,0.999770874765911,0.734925690624073,0.0199841461888272,"VD_B_N",15,20560015
"M11_combined_two_process_IIW_GEE",0.171916623642835,0.172681961240345,0.896185160579343,3.66541160678369,3.67622133578731,0.17143025752764,3.66582100653587,11.9931331724422,0.999920931703926,0.739764699872667,0.020025866744545,"VD_B_N",15,20560015
"M12_oracle_combined_IIW_GEE",0.16637660383564,0.166388047656273,0.921881362687351,3.37516868448169,3.38009559385531,0.149027422305115,3.02763081998449,9.79419767930725,0.99675556297638,0.7646860804442,0.020025866744545,"VD_B_N",15,20560015
"M9_single_process_IIW_GEE",0.189634209501176,0.189816917558019,0.903016926983481,3.54200319754345,3.54354338113717,0.188635172085428,3.52487516493614,11.6691989043477,0.999854668485946,0.757917213274816,0.0200099634672866,"VD_B_N",16,20560016
"M10_separate_two_process_IIW_GEE",0.159163207894432,0.159339820101757,0.907278808040173,3.56482009116597,3.56482009116597,0.156902817065613,3.51419352522113,15.1318528955254,0.999604675698311,0.754474538793667,0.0199684490202591,"VD_B_N",16,20560016
"M11_combined_two_process_IIW_GEE",0.183886276016889,0.183917369345728,0.911335361421913,3.51068087979381,3.51144830243396,0.181398154458677,3.46393572884185,15.1318528955254,0.999623608812295,0.764986460703291,0.0200099634672866,"VD_B_N",16,20560016
"M12_oracle_combined_IIW_GEE",0.14836011618368,0.14843670980598,0.921501984336658,3.52233820372061,3.52674847908499,0.131289370391967,3.12095055774045,11.96636154724,0.996432009852576,0.752917600393733,0.0200099634672866,"VD_B_N",16,20560016
"M9_single_process_IIW_GEE",0.219519546317649,0.219675670119094,0.908745899089912,3.30525262608336,3.30539089455846,0.216779032595909,3.26412591722864,9.60924239427111,0.999644024533871,0.778384957146009,0.0199914929817099,"VD_B_N",17,20560017
"M10_separate_two_process_IIW_GEE",0.191878415852184,0.191988238900622,0.908848888214135,3.58501465403271,3.58582587289596,0.189032990835669,3.53265053997334,12.8665895524289,0.999576147352662,0.751638396891971,0.0199489578902595,"VD_B_N",17,20560017
"M11_combined_two_process_IIW_GEE",0.200470031967799,0.200523114855182,0.914623605900763,3.48943779743513,3.49004300855779,0.19709969938111,3.43136787609422,11.3661470216124,0.999518504582853,0.761758745160928,0.0199914929817099,"VD_B_N",17,20560017
"M12_oracle_combined_IIW_GEE",0.182199547639315,0.182246408908569,0.914958847515228,3.4165025126305,3.42352972510561,0.16473599652442,3.09538957809438,10.1339648976476,0.997014965103448,0.764994293170214,0.0199914929817099,"VD_B_N",17,20560017
"M9_single_process_IIW_GEE",0.224631796358049,0.224861130715655,0.918562171150319,3.16269673493762,3.16674486385045,0.222314865816283,3.13408195498362,12.3179936550129,0.999701518216909,0.796827377462916,0.0199637787979615,"VD_B_N",18,20560018
"M10_separate_two_process_IIW_GEE",0.180387538338892,0.180455532817826,0.920608372627677,3.58438458089272,3.58736091420306,0.177242152448427,3.5248087306795,17.1336807811722,0.999491746662703,0.759382774349777,0.0199216611211726,"VD_B_N",18,20560018
"M11_combined_two_process_IIW_GEE",0.189837524492902,0.190019411894516,0.920661463947991,3.53771335767382,3.54563698886753,0.187448917502283,3.50102445338263,17.6855738358417,0.999635048559298,0.765374391874111,0.0199216611211726,"VD_B_N",18,20560018
"M12_oracle_combined_IIW_GEE",0.189736998202885,0.189791970538967,0.920016884659747,3.35429824368286,3.35800345495026,0.174968100148481,3.09662053458033,15.1555998249883,0.997582521965465,0.774029021955634,0.0199637787979615,"VD_B_N",18,20560018
"M9_single_process_IIW_GEE",0.219521054220014,0.219567564012779,0.923195584363979,3.21500683125856,3.21595146546397,0.217356899133848,3.18424690871621,10.375478706682,0.999718933695407,0.792976494452777,0.0199812941076439,"VD_B_N",19,20560019
"M10_separate_two_process_IIW_GEE",0.181535775969028,0.181710879402147,0.905895951606565,3.77291766120049,3.77645780370439,0.179661147454032,3.73746022624774,17.3879012724552,0.999705452810309,0.743707333310607,0.0199812941076439,"VD_B_N",19,20560019
"M11_combined_two_process_IIW_GEE",0.184963470454433,0.184973489749411,0.910445184461806,3.68548366861105,3.69083698620113,0.183176297248517,3.65517499871281,17.3879012724552,0.999724582708825,0.750775786449806,0.0199387807159255,"VD_B_N",19,20560019
"M12_oracle_combined_IIW_GEE",0.181268842166806,0.181428103890113,0.929639330145375,3.30349926772347,3.3053710086841,0.165003035021316,3.00876996722066,8.26768059775289,0.997217228672269,0.77831604727685,0.0199812941076439,"VD_B_N",19,20560019
"M9_single_process_IIW_GEE",0.224559054265174,0.224600978602387,0.904963542914582,3.25448893194277,3.25709112463886,0.223354060281917,3.23961342719775,9.21668755647005,0.999844489142588,0.782540666308756,0.019992244387953,"VD_B_N",20,20560020
"M10_separate_two_process_IIW_GEE",0.180088777427987,0.180428952180999,0.884680785682458,3.60449622271374,3.60632454851462,0.178402320561187,3.57255281167675,10.4955680391824,0.999727513852878,0.740096087285245,0.019992244387953,"VD_B_N",20,20560020
"M11_combined_two_process_IIW_GEE",0.187985737534639,0.188025819376417,0.887848131898102,3.54194567797248,3.54212035802158,0.186596735766805,3.51594809887204,10.4955680391824,0.999785430274513,0.74808453917797,0.019992244387953,"VD_B_N",20,20560020
"M12_oracle_combined_IIW_GEE",0.18797671879145,0.188011623376021,0.902735387052095,3.41612855093687,3.41829649360159,0.174607119917434,3.17517461528743,8.78283408894256,0.997792879127977,0.762348874704002,0.019992244387953,"VD_B_N",20,20560020
"M9_single_process_IIW_GEE",0.233206126664335,0.233208548799752,0.918687118427382,3.18289774501369,3.18297411541931,0.231494899257268,3.15961798571467,9.12815155059722,0.999789954763699,0.796530809799452,0.0200273878808627,"VD_B_N",21,20560021
"M10_separate_two_process_IIW_GEE",0.185924968305099,0.186097176657607,0.902135980536961,3.58650466326476,3.59187923205145,0.184662560556579,3.56749081227316,10.2355922762843,0.99980574717936,0.750126593829047,0.0200273878808627,"VD_B_N",21,20560021
"M11_combined_two_process_IIW_GEE",0.192909510472878,0.192915512644655,0.902524142830079,3.55040029969392,3.55914594622206,0.192442241604645,3.55052491922297,10.2355922762843,0.999931005737686,0.756130842353788,0.0200273878808627,"VD_B_N",21,20560021
"M12_oracle_combined_IIW_GEE",0.196110225522864,0.196156464214349,0.920487846547356,3.27336308419266,3.27454984611442,0.180132620933801,3.007763846002,9.83782977974684,0.997479621092425,0.778974347730354,0.0200273878808627,"VD_B_N",21,20560021
"M9_single_process_IIW_GEE",0.185019815745416,0.185319730770838,0.90336072085977,3.62658487883305,3.62737489869849,0.183137029890471,3.59046225708582,12.9297740065117,0.999716186159166,0.742214990270731,0.0200166805671393,"VD_B_N",22,20560022
"M10_separate_two_process_IIW_GEE",0.172506771099065,0.172767392211902,0.899262645415741,3.69896288056934,3.70177986385563,0.169679820354677,3.6411170314635,16.3065003949404,0.999540064579654,0.740000781143977,0.0200166805671393,"VD_B_N",22,20560022
"M11_combined_two_process_IIW_GEE",0.18358395859581,0.183636695348755,0.907007967668849,3.52470965302919,3.53006524127852,0.179772310761156,3.45677253293938,15.420861058019,0.999414672702592,0.755658342953704,0.0200166805671393,"VD_B_N",22,20560022
"M12_oracle_combined_IIW_GEE",0.156744119960895,0.156831087845129,0.913065726690963,3.5731372735997,3.57499448190549,0.139823965111988,3.18908233264644,12.104833569913,0.996659345743688,0.740204644000372,0.0200166805671393,"VD_B_N",22,20560022
"M9_single_process_IIW_GEE",0.186463357373067,0.186614951226673,0.926041811213377,3.13955974160017,3.14518891191197,0.184612021845674,3.11396132888966,10.3764181914845,0.999721648050761,0.790403249978127,0.0199882422104644,"VD_B_N",23,20560023
"M10_separate_two_process_IIW_GEE",0.155294072847968,0.155350251065373,0.92346415584636,3.39928056694912,3.4011098800552,0.152017974379743,3.32935974391689,13.9198569568234,0.999401821064494,0.766920465518717,0.0199882422104644,"VD_B_N",23,20560023
"M11_combined_two_process_IIW_GEE",0.160122991500299,0.160339211522794,0.927601487217954,3.32712047572734,3.33483520410258,0.156901859184562,3.26774961356406,13.9198569568234,0.999430164390275,0.775043398822177,0.0199882422104644,"VD_B_N",23,20560023
"M12_oracle_combined_IIW_GEE",0.150673959047665,0.15076210683959,0.932988480327623,3.17049682446488,3.17165867985652,0.135798929819079,2.85854209445479,11.9038351103119,0.996959600933516,0.782480097012675,0.0199462501049803,"VD_B_N",23,20560023
"M9_single_process_IIW_GEE",0.170972537304616,0.171036739320622,0.909780753247889,3.47749829228766,3.4803547677545,0.168988688545921,3.43997110383586,13.5564081034875,0.999680278345842,0.758197657639748,0.0200107942043426,"VD_B_N",24,20560024
"M10_separate_two_process_IIW_GEE",0.152583780126404,0.152916063668968,0.892342165725514,3.692392719794,3.69919706990072,0.150368193289958,3.64548302292469,12.1497502685155,0.999598714080458,0.732320792764196,0.0200107942043426,"VD_B_N",24,20560024
"M11_combined_two_process_IIW_GEE",0.160523249912037,0.160523249912037,0.894939395235912,3.63497489577915,3.63585200447861,0.158403104879694,3.5878307142926,12.1497502685155,0.99963547861863,0.740828842785966,0.0199692780337942,"VD_B_N",24,20560024
"M12_oracle_combined_IIW_GEE",0.143598024799967,0.143677146334159,0.938180753395067,3.25606242783968,3.25707411473403,0.125934192837286,2.85642508120587,9.26530843563943,0.996180008571784,0.765176671606192,0.0200107942043426,"VD_B_N",24,20560024
"M9_single_process_IIW_GEE",0.207824540862014,0.208016449530383,0.916594377418901,3.37678718427597,3.37766873689798,0.206004390944607,3.34808674697999,8.64862974927291,0.999745592869607,0.778971073420691,0.0199740596627756,"VD_B_N",25,20560025
"M10_separate_two_process_IIW_GEE",0.177000524463777,0.177058338920452,0.903702910140263,3.69093772253094,3.69242161660326,0.174735539089251,3.64517158170349,11.3810547742335,0.999626764663617,0.748061507844615,0.0199740596627756,"VD_B_N",25,20560025
"M11_combined_two_process_IIW_GEE",0.182698586660179,0.182768456799964,0.910391407866498,3.51191562791671,3.51562490084559,0.179624334410428,3.45646780522553,11.3810547742335,0.999507197475388,0.76094255113388,0.0199740596627756,"VD_B_N",25,20560025
"M12_oracle_combined_IIW_GEE",0.174932336366589,0.174979238932692,0.924953603716604,3.43333266625192,3.43592319674034,0.162761946866345,3.19687920712814,9.39381564399842,0.997846969421342,0.770665596452526,0.0199740596627756,"VD_B_N",25,20560025
"M9_single_process_IIW_GEE",0.204338587650117,0.204456889591799,0.915370167662428,3.34794124545151,3.34941150871812,0.203212881115823,3.33095951458054,12.3996691123121,0.999844776372603,0.782885941816107,0.0200150112584438,"VD_B_N",26,20560026
"M10_separate_two_process_IIW_GEE",0.154726117672383,0.154726117672383,0.89756570060541,3.82230735312629,3.82779257556121,0.152879150132923,3.78210016925513,18.4773791670707,0.999661471780228,0.738630618595331,0.0199733133183221,"VD_B_N",26,20560026
"M11_combined_two_process_IIW_GEE",0.155590066679047,0.15580852261324,0.899036619424393,3.73958610239026,3.74369589348431,0.154484786014122,3.71710142781728,18.4773791670707,0.999799520148669,0.746622120229085,0.0200150112584438,"VD_B_N",26,20560026
"M12_oracle_combined_IIW_GEE",0.171517351042138,0.171565954560986,0.926529175044239,3.35467637920597,3.36126091073254,0.154261407836796,3.02309263200435,16.2041390119942,0.996865521562894,0.776297115229479,0.0200150112584438,"VD_B_N",26,20560026
"M9_single_process_IIW_GEE",0.161178068895596,0.161273741932828,0.916761502487736,3.47775561213048,3.47845357034064,0.160162478474683,3.45653567450137,9.3783676722364,0.999819519713629,0.767542606183758,0.0199751382399588,"VD_B_N",27,20560027
"M10_separate_two_process_IIW_GEE",0.1416541812623,0.141714555032514,0.906397064767514,3.63876057642587,3.64170926332815,0.14000323273599,3.59926593770257,10.22094590073,0.999664364858869,0.751299631841718,0.0199751382399588,"VD_B_N",27,20560027
"M11_combined_two_process_IIW_GEE",0.144984329170575,0.145021892143641,0.911433920067549,3.50498272131037,3.50781797400439,0.142738169683256,3.45347335160848,10.22094590073,0.999552108910454,0.763186309118357,0.0199751382399588,"VD_B_N",27,20560027
"M12_oracle_combined_IIW_GEE",0.134876168919222,0.134926555580484,0.914224205558528,3.51934397453115,3.5212917137976,0.124318075332684,3.24564533565913,9.55755242017114,0.997582741001268,0.758040356146866,0.0199751382399588,"VD_B_N",27,20560027
"M9_single_process_IIW_GEE",0.199104179243098,0.199234511556713,0.910890277049586,3.49000372273253,3.49213694608047,0.197942272842636,3.47175798525522,9.70288203200234,0.999832266447467,0.771286121161028,0.0199855423736021,"VD_B_N",28,20560028
"M10_separate_two_process_IIW_GEE",0.17990302118166,0.179966174641707,0.905977299114251,3.4603657598554,3.46394172029345,0.177739719301103,3.4222884362717,9.23344070709384,0.999652207676704,0.764217971645065,0.0199855423736021,"VD_B_N",28,20560028
"M11_combined_two_process_IIW_GEE",0.202028376134802,0.202028930013121,0.910221944065898,3.35778565426088,3.35795566328233,0.199613372610587,3.31781538736598,8.48986740944436,0.999654287175527,0.773896266839412,0.0199004975124378,"VD_B_N",28,20560028
"M12_oracle_combined_IIW_GEE",0.166861987242495,0.167013107776185,0.927970413558869,3.37021050912025,3.37282534315445,0.152290477820153,3.07828758125986,7.55483684631926,0.997265870088918,0.772710881063653,0.0199855423736021,"VD_B_N",28,20560028
"M9_single_process_IIW_GEE",0.202123369936364,0.20219063840742,0.916845100897046,3.23006803294765,3.23062163802733,0.200560404402117,3.20564011176433,9.49452856766837,0.999785956270046,0.790628989898278,0.0199604091059056,"VD_B_N",29,20560029
"M10_separate_two_process_IIW_GEE",0.164676222184176,0.165207769046029,0.905310683372971,3.55054228692041,3.55397995065696,0.16282276370693,3.51397931073372,10.0393522468171,0.999687344520211,0.757262815674634,0.019919168591224,"VD_B_N",29,20560029
